,Id,neg,neu,pos,compound,Date,User,Tweet,Comment,RT,Like
36,megalopsukhos,0.0,1.0,0.0,0.0,2022-09-29 13:30:03+00:00,ActualiteApple,Zéro pointé pour les AirPods Pro 2 d'#Apple (@Apple) côté réparabilité et #Environnement https://t.co/SsTFLFqDbq,0,0,0
37,Jrmia8,0.0,1.0,0.0,0.0,2022-09-29 12:53:45+00:00,megalopsukhos,"@Customerserv5s @ChoupiPompom @memelibertarien @Benjam1Lucas Apple, société cotée à la bourse de Wall Street, générant des milliards de revenus au détriment des populations du tiers monde et de l'environnement ... Mais bon, grâce aux débilos de Twitter on sait que ça concorde quand même avec les principes du marxisme et de l'écologie",0,0,0
38,BioTeckna,0.0,0.925,0.075,0.1779,2022-09-29 10:34:38+00:00,Jrmia8,Actualité : Zéro pointé pour les AirPods Pro 2 d'Apple côté réparabilité et environnement https://t.co/Z65fmGcIDd,0,0,0
39,lirelemonde_com,0.0,1.0,0.0,0.0,2022-09-28 19:04:31+00:00,BioTeckna,@_yavin_ Je suis en train de voir ce que je préfère entre Amazon music et Apple Music (dans un environnement plutôt Apple),0,0,0
40,Magical_Kyaru,0.059,0.941,0.0,-0.128,2022-09-28 15:20:23+00:00,lirelemonde_com,Apple a franc abjurer ses lignes quant à intensifier la apparition de la dramatique iPhone 14 au environnement d’une épreuve défaillante https://t.co/SEJGWZFJQ0,0,0,0
41,Ecolotte69,0.0,1.0,0.0,0.0,2022-09-28 13:07:05+00:00,Magical_Kyaru,"@Egario4 @maddydeouf Tu peux rajouter qu'en effet au final y'a que l'esthétisme, puisque les environnement samsung et google sont tout aussi bons que celui d'Apple 😎",1,0,1
42,_PEtienne_,0.0,1.0,0.0,0.0,2022-09-27 22:39:27+00:00,Ecolotte69,"@Chen_Juve @kadensszer @PatrickAdemo Je l’ai depuis plusieurs années, quand j’étais pas autant sensibilisé à l’environnement, je le garde jusqu’à ce qu’il soit mort et je quitterais Apple tqt pas mon chou 😘
Et personne n’est parfait, c’est pas pour autant qu’on doit pas agir là où il y a de fortes pollutions",0,0,0
43,Nemergal,0.0,1.0,0.0,0.0,2022-09-27 03:28:05+00:00,_PEtienne_,"@CharlieBismuth Acheter un téléphone c’est être dépendant. 
Sauf à avoir un environnement bien moins pratique.
Je préfère Apple à Google donc mon choix a été simple, Google, son CA est basé a presque uniquement sur la pub, il sont obligé de te vendre pour exister.",1,0,2
44,LeroyRemy,0.0,1.0,0.0,0.0,2022-09-22 15:33:56+00:00,Nemergal,"Je viens juste de me rendre compte que Apple a racheté Darksky pour l'intégrer nativement à iOS, tuant au passage les apps sur environnement Android mais aussi beaucoup de projets Open Source se basant sur son API.

Pas cool...",0,0,0
45,MedinaKone,0.037,0.963,0.0,-0.128,2022-09-22 14:55:22+00:00,LeroyRemy,"@MacGeneration Je pensais que le mode transparence ne devait pas effacer les bruits de la ville comme une moto qui arrive par exemple. Ça peut être dangereux, non?
Apple indique ""Le mode Transparence laisse passer les sons extérieurs pour que vous puissiez rester attentif à votre environnement""",0,0,0
