,Id,neg,neu,pos,compound,Date,User,Tweet,Comment,RT,Like
59,danheld,0.0,1.0,0.0,0.0,2022-06-08 22:44:45+00:00,tim_cook,This was a great way to kick off the day! Apple Grand Central is an amazing space with a team as energetic as the city itself. Thanks to all the team members who shared your stories and for all you do for our customers! https://t.co/ezUoYia5PO,113,215,3788
60,zhusu,0.0,0.931,0.069,0.0094,2022-06-07 23:27:58+00:00,tim_cook,We’ve marked so many amazing moments at Apple Fifth Avenue in the heart of New York City. It was great to be back here with the team today! https://t.co/tXrd4UmfzE,131,325,5989
61,Wealth_Theory,0.0,1.0,0.0,0.0,2022-06-07 08:12:45+00:00,D4ofR,ラーメン屋かプロゲーマーみたいな立ち方をするTim Cook氏 https://t.co/a2oOdl5wDp,30,1468,18268
62,tyler,0.0,1.0,0.0,0.0,2022-06-07 02:15:25+00:00,tim_cook,"The next generation of Apple silicon is here. M2 is ready to supercharge the MacBook Air and 13-inch MacBook Pro, but there’s so much more we announced today. Greater connectivity, customization, and capabilities. Day one done, more to come! #WWDC22 https://t.co/lwYjrJcbgH",205,1002,6778
63,BitcoinMagazine,0.0,1.0,0.0,0.0,2022-06-06 22:12:55+00:00,ijustine,👋🏻 @tim_cook hanging with everyone around the new M2 MacBook Airs! https://t.co/t822eC3MCs,92,235,8337
64,APompliano,0.0,0.814,0.186,0.5859,2022-06-06 17:00:31+00:00,MKBHD,"Tim Cook’s slo-mo cinematic walk is cool and all, but nothing will ever hit like Steve Ballmer sprint across a stage screaming “DEVELOPERS DEVELOPERS” at the top of his lungs. Good times

Alright let’s enjoy this keynote 🤓",46,276,9267
65,binance,0.0,0.769,0.231,0.4588,2022-06-06 14:00:00+00:00,tim_cook,Developers assemble! It's going to be a great day! #WWDC22 https://t.co/OZvER1gIiN,493,3131,24346
66,LilMoonLambo,0.0,1.0,0.0,0.0,2022-06-06 13:03:41+00:00,rsgnl,New profile picture for @tim_cook ahead of #WWDC22 https://t.co/stdDmKARrt,31,188,3592
67,dealbook,0.0,1.0,0.0,0.0,2022-06-05 22:40:33+00:00,tim_cook,"The talented student developers I met today are going places! They let their passion for coding and creative problem-solving shine through in areas as diverse as gardening, gaming, quantum physics, and more. Never stop innovating! #WWDC22 https://t.co/M0aXPCZ6Os",160,617,7326
68,zerohedge,0.115,0.885,0.0,-0.296,2022-06-05 15:00:01+00:00,tim_cook,"Earth’s resources are finite, but our opportunities to conserve them are limitless. We’re expanding our carbon-neutral footprint to our whole supply chain and innovating constantly to leave the world better than we found it. #WorldEnvironmentDay https://t.co/GKFRZNlPSa",223,518,5633
69,SquizzSTK,0.118,0.882,0.0,-0.34,2022-06-04 14:50:46+00:00,caslernoel,"That’s like me getting hired at an Apple Store in Columbus, OH and the next day I’m texting Tim Cook.",51,626,6067
70,Canoopsy,0.0,1.0,0.0,0.0,2022-06-03 22:48:04+00:00,tim_cook,"We’ve long needed comprehensive federal privacy legislation and I’m pleased to see the growing momentum behind it. At Apple, we believe privacy is a fundamental human right, and we will keep working to support the strongest privacy bill possible.",313,564,6684
71,didjesusdrop,0.0,1.0,0.0,0.0,2022-05-30 15:00:00+00:00,tim_cook,Their memory will not be forgotten. Their legacy is all around us. Thank you to the fallen heroes and their families whose sacrifice forms the bedrock of our society. 🇺🇸,155,380,4890
72,Kinhdrakk,0.0,0.762,0.238,0.5106,2022-05-19 14:44:51+00:00,tim_cook,"We think deeply about how our products can enrich rather than restrict and connect rather than isolate. Our technology is built intentionally by listening and developing new paths to an accessible, inclusive future for all. #GAAD",485,365,4116
73,elonmusk,0.143,0.82,0.037,-0.6124,2022-05-18 23:24:26+00:00,tim_cook,Privacy is a fundamental right and we build it into all our products and services at Apple. You should be in control of your data — not the highest bidder. https://t.co/oON1YRd8vI,286,710,5697
74,funder,0.0,0.839,0.161,0.3182,2022-05-17 14:00:54+00:00,tim_cook,"At Apple, we design for accessibility from the ground up and we’re constantly innovating on behalf of our users. The cutting-edge features we are sharing today will offer new ways for people with disabilities to navigate, connect, and so much more. https://t.co/Zrhcng95QA",286,686,4907
75,benedictevans,0.0,1.0,0.0,0.0,2022-05-15 18:11:50+00:00,r0unak,Google hired its own Tim Cook https://t.co/ybymo7tm5h,112,266,3649
76,Kantrowitz,0.0,0.835,0.165,0.4536,2022-05-13 15:27:53+00:00,MorePerfectUS,"NEW: Apple Store workers in Maryland are attempting to form the company’s first US union.

While CEO Tim Cook made $98 million last year, workers face threats from customers and are barely scraping by.

“There’s a revolution coming and it’s gonna be one retail store at a time.” https://t.co/6BTWXfgby2",56,3981,9177
77,ThisIsNoahEvans,0.121,0.737,0.142,0.1027,2022-05-08 14:34:11+00:00,tim_cook,"Today we honor and celebrate mothers everywhere — moms with us, moms we miss, and the people who stepped into the role many times over – thank you for believing in us, inspiring us, and helping us realize our dreams. Happy Mother's Day!",419,699,8518
